Habitaciones;Banos;Parqueaderos;Area_construida;Area_privada;Estrato;Estado;Anos;Administracion;Ascensor;Circuito_cerrado;Parqueadero_visitantes;Porteria;Zonas_verdes;Salon_comunal;Balcon;Barra_americana;Calentador;Chimenea;Citofono;Cocina_integral;Terraza;Vigilancia;Parques_cercanos;Estudio;Patio;Deposito;Tipo;Precio
3;3;3;220;220;5;Excelente;30;610000;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;Casa;980000000
3;3;3;220;220;5;Excelente;30;610000;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;Casa;980000000
2;3;2;100;109;5;No definida;30;610000;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;518000000
3;3;1;138;0;6;Bueno;30;611000;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;Apartamento;790000000
3;3;1;138;0;6;Bueno;30;611000;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;Apartamento;750000000
3;3;1;138;0;6;Bueno;30;611000;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;Apartamento;750000000
3;2;1;77;0;4;Excelente;30;612000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;360000000
3;4;3;230;0;5;No definida;30;616000;0;0;1;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;Casa;980000000
3;3;3;235;235;5;Excelente;30;617000;0;1;1;0;0;0;1;0;1;1;0;1;0;1;0;0;0;0;Casa;1150000000
4;3;1;102;102;5;Bueno;30;620000;1;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;520000000
4;3;1;102;102;5;Bueno;30;620000;1;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;520000000
2;2;1;72;0;6;No definida;30;620000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;430000000
2;2;1;72;0;6;No definida;30;620000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;430000000
3;2;2;128;128;6;Bueno;30;625000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;Apartamento;630000000
3;2;2;128;128;6;Bueno;30;625000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;Apartamento;630000000
3;4;2;139;0;6;Excelente;30;630000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;680000000
3;3;3;130;130;5;No definida;30;630000;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;550000000
3;3;2;145;0;6;Excelente;30;630000;0;0;0;1;0;1;1;0;1;1;1;1;0;1;0;1;0;1;Apartamento;695000000
3;3;2;145;0;6;Excelente;30;630000;0;0;0;1;0;1;1;0;1;1;1;1;0;1;0;1;0;1;Apartamento;695000000
2;3;2;107;107;5;Excelente;30;630000;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;Apartamento;530000000
2;2;2;83;83;5;No definida;30;630000;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;530000000
2;2;2;83;83;5;No definida;30;630000;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;530000000
2;2;2;73;73;5;No definida;30;630000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;377300000
3;3;1;132;132;4;No definida;30;634000;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;Apartamento;530000000
3;3;1;112;112;4;Excelente;30;638000;1;0;1;1;0;0;0;0;1;0;1;1;0;1;0;1;0;0;Apartamento;450000000
3;3;1;112;112;4;Excelente;30;638000;1;0;1;1;0;0;0;0;1;0;1;1;0;1;0;1;0;0;Apartamento;450000000
2;2;2;72;60;6;Bueno;30;639000;0;0;1;1;0;0;0;1;1;0;0;0;1;1;1;0;0;0;Apartamento;395000000
2;2;2;72;60;6;Bueno;30;639000;0;0;1;1;0;0;0;1;1;0;0;0;1;1;1;0;0;0;Apartamento;395000000
3;3;2;137;137;6;Bueno;30;640000;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;715000000
3;3;2;137;137;6;Bueno;30;640000;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;715000000
3;3;2;137;137;6;Bueno;30;640000;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;715000000
3;3;2;137;137;6;Bueno;30;640000;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;715000000
3;4;2;171;151;6;Bueno;30;641000;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;Casa;1370000000
3;4;2;171;151;6;Bueno;30;641000;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;Casa;1370000000
2;3;1;82;82;6;Bueno;30;641000;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;Apartamento;550000000
2;3;1;82;82;6;Bueno;30;641000;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;Apartamento;550000000
3;3;2;138;138;6;No definida;30;642500;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;Apartamento;800000000
2;2;1;123;112;6;Bueno;30;643000;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;Apartamento;420000000
2;2;1;123;112;6;Bueno;30;643000;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;Apartamento;420000000
3;2;0;76;76;4;No definida;30;645200;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;310000000
3;3;2;187;187;5;Bueno;30;650000;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;Apartamento;1100000000
3;2;2;306;306;6;Bueno;30;650000;0;1;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;Apartamento;1250000000
2;2;1;75;0;5;Bueno;30;650000;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;0;Apartamento;415000000
2;2;1;75;0;5;Bueno;30;650000;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;0;Apartamento;415000000
2;2;1;75;0;5;Bueno;30;650000;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;0;Apartamento;415000000
2;2;1;75;0;5;Bueno;30;650000;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;0;Apartamento;415000000
2;2;1;75;0;5;Bueno;30;650000;1;0;0;1;1;0;1;0;0;1;1;0;0;0;1;1;0;0;Apartamento;415000000
2;2;2;113;113;6;Bueno;30;652000;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;450000000
3;4;1;138;138;6;Bueno;30;653000;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;680000000
3;3;2;148;148;6;Bueno;30;656000;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;Apartamento;920000000
3;2;1;138;138;6;No definida;30;657000;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Apartamento;798000000
3;4;2;175;175;5;No definida;30;658000;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;Apartamento;1085000000
3;2;2;132;132;6;Excelente;30;659000;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;Apartamento;750000000
3;2;2;132;132;6;Excelente;30;659000;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;Apartamento;750000000
4;3;1;106;106;5;No definida;30;660000;1;0;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;550000000
2;2;1;107;107;6;Bueno;30;660000;0;0;1;1;0;1;0;0;1;1;1;1;0;1;0;1;0;0;Apartamento;430000000
3;2;2;108;0;6;Excelente;30;662000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;600000000
3;2;2;108;0;6;Excelente;30;662000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;600000000
3;3;2;167;167;6;No definida;30;663000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;650000000
3;3;2;167;167;6;No definida;30;663000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;650000000
3;2;2;194;194;6;Bueno;30;663000;1;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;650000000
2;2;2;118;0;6;Bueno;30;666100;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;580000000
1;1;1;60;60;6;Bueno;30;667000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Apartamento;299000000
3;2;2;82;82;4;No definida;30;668000;1;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;Apartamento;380000000
3;2;1;110;105;5;No definida;30;670000;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;Apartamento;438000000
2;2;2;109;109;6;Bueno;30;672000;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;790000000
2;2;1;70;70;5;No definida;30;679000;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;Apartamento;580000000
2;2;1;70;70;5;No definida;30;679000;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;Apartamento;580000000
3;4;2;139;139;6;Bueno;30;680000;1;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;760000000
3;4;2;139;139;6;Bueno;30;680000;1;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;760000000
3;4;2;117;117;5;No definida;30;680000;1;1;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;Apartamento;650000000
3;4;2;108;113;5;No definida;30;681000;1;0;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;750000000
3;3;1;113;113;5;No definida;30;682000;1;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;480000000
3;3;1;113;113;5;No definida;30;682000;1;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;480000000
2;2;2;91;91;6;Bueno;30;682000;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;Apartamento;450000000
4;3;2;167;167;4;Bueno;30;684000;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;590000000
3;3;2;138;138;6;No definida;30;684000;1;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;Apartamento;870000000
4;4;4;800;362;5;Excelente;30;685000;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Casa;1450000000
3;3;2;157;157;6;Remodelado;30;685000;1;1;1;1;0;0;0;0;1;1;1;0;0;1;0;0;0;1;Apartamento;745000000
4;4;2;192;192;6;Bueno;30;692000;0;1;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;875000000
2;2;2;84,81;84,81;6;No definida;30;699900;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;Apartamento;487600000
4;4;2;181;0;6;Excelente;30;700000;1;1;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;700000000
4;3;2;113;113;3;Bueno;30;700000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;Casa;830000000
3;3;2;180;180;6;Bueno;30;700000;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Casa;950000000
3;3;2;180;180;6;Bueno;30;700000;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Casa;950000000
2;2;1;130;79;6;No definida;30;700000;1;0;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;Apartamento;490000000
3;3;3;119;111;6;No definida;30;702000;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;Apartamento;775000000
3;3;3;119;111;6;No definida;30;702000;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;Apartamento;775000000
3;3;2;130;0;6;Excelente;30;707000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;805000000
2;3;1;146;146;6;Excelente;30;710000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;785000000
2;3;1;146;146;6;Excelente;30;710000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;785000000
2;3;1;146;146;6;Excelente;30;710000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;785000000
4;3;2;142;140;5;Excelente;30;717000;1;1;0;1;0;1;0;0;1;1;1;1;0;1;0;0;0;0;Apartamento;620000000
3;2;2;113;120;6;Bueno;30;720000;1;0;0;1;0;1;0;0;0;1;1;1;0;1;0;0;0;1;Apartamento;750000000
3;3;2;127;127;6;Bueno;30;722000;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;Apartamento;1150000000
3;3;2;111;111;6;Excelente;30;728000;1;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;650000000
3;3;2;112;112;5;No definida;30;728000;0;0;1;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;Apartamento;600000000
3;3;2;111;111;6;Excelente;30;728000;1;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;650000000
3;3;2;111;111;6;Excelente;30;728000;1;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;650000000
4;5;2;170;0;6;No definida;30;730000;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Casa;930000000
4;4;2;200;200;6;Bueno;30;730000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;Apartamento;1100000000
3;4;1;176;176;5;Bueno;30;730000;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;900000000
3;4;1;176;176;5;Bueno;30;730000;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;900000000
2;3;1;98;82;6;No definida;30;730300;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;400000000
3;3;1;132;132;4;No definida;30;735000;1;1;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;Apartamento;575000000
3;3;1;132;132;4;No definida;30;735000;1;1;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;Apartamento;575000000
2;4;2;119;119;6;No definida;30;740000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;570000000
2;4;2;119;119;6;No definida;30;740000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;570000000
2;4;2;119;119;6;No definida;30;740000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;570000000
3;2;2;82;82;6;Bueno;30;741000;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;Apartamento;650000000
3;2;2;103;103;5;Bueno;30;745000;1;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;730000000
1;2;1;69;69;6;Bueno;30;748000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;470000000
4;5;4;218;218;6;Bueno;30;750000;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Casa;1500000000
3;3;1;110;0;5;Bueno;30;750000;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;Apartamento;540000000
3;3;2;97;97;4;No definida;30;750000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;445000000
4;3;1;138;138;5;No definida;30;752000;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;Apartamento;575000000
3;3;2;250;250;5;No definida;30;752100;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;1;Apartamento;1000000000
3;3;2;250;250;5;No definida;30;752100;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;1;Apartamento;1000000000
3;3;2;250;250;5;No definida;30;752100;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;1;Apartamento;1000000000
3;4;4;250;250;5;No definida;30;760000;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;Casa;1950000000
3;4;4;250;250;5;No definida;30;760000;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;Casa;1950000000
3;4;4;250;250;5;No definida;30;760000;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;Casa;1950000000
5;4;1;198;193;4;Bueno;30;770000;1;1;0;1;0;0;1;0;1;1;0;1;1;1;0;0;0;1;Apartamento;690000000
4;3;2;247;154;5;Bueno;30;770000;1;0;0;1;0;0;1;0;1;1;1;0;0;1;0;1;0;1;Apartamento;880000000
3;4;2;130;130;6;Bueno;30;780000;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;Apartamento;720000000
3;4;2;130;130;6;Bueno;30;780000;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;Apartamento;720000000
3;4;2;130;130;6;Bueno;30;780000;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;Apartamento;720000000
3;4;2;130;130;6;Bueno;30;780000;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;Apartamento;720000000
3;2;2;136;136;6;Bueno;30;780000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Apartamento;790000000
3;4;2;197;0;4;Bueno;30;790000;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;730000000
2;3;2;106;106;6;No definida;30;798000;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;Apartamento;595000000
2;3;2;106;106;6;No definida;30;798000;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;Apartamento;595000000
3;4;3;195;195;6;Bueno;30;800000;1;0;1;1;0;1;0;0;1;1;1;1;0;1;0;0;0;0;Apartamento;1550000000
3;3;2;217;217;6;No definida;30;800000;0;1;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;Apartamento;1340000000
3;3;3;133;133;6;Bueno;30;800000;1;1;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;Apartamento;990000000
3;3;2;150;150;6;Bueno;30;800000;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;Casa;1300000000
3;3;2;202;202;6;Bueno;30;800000;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;980000000
3;3;1;144;144;6;No definida;30;800000;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;740000000
1;1;0;50;50;6;Bueno;30;800000;1;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;Apartamento;350000000
4;3;2;179;179;5;No definida;30;802000;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;Apartamento;950000000
3;3;2;193;193;6;Bueno;30;802000;0;0;0;1;1;0;1;0;0;1;1;1;0;1;0;1;0;1;Apartamento;790000000
3;3;2;193;193;6;Bueno;30;802000;0;0;0;1;1;0;1;0;0;1;1;1;0;1;0;1;0;1;Apartamento;790000000
2;3;2;104;104;6;Bueno;30;804000;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;Apartamento;730000000
3;3;2;135,56;126;6;Bueno;30;805000;1;1;1;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;Apartamento;790000000
3;3;2;190;175;6;No definida;30;807000;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;910000000
2;2;1;120;120;6;Bueno;30;808000;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;Apartamento;845000000
2;2;1;120;120;6;Bueno;30;808000;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;Apartamento;845000000
3;2;2;186;186;6;Bueno;30;810000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;Apartamento;1100000000
3;2;2;124;124;6;Bueno;30;814000;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;520000000
3;3;2;164;164;5;No definida;30;814500;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;Apartamento;1000000000
3;4;2;139;139;6;Bueno;30;818000;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;740000000
3;3;2;137;0;6;Bueno;30;821000;1;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;Apartamento;1000000000
3;3;2;137;0;6;Bueno;30;821000;1;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;Apartamento;1000000000
3;3;2;137;0;6;Bueno;30;821000;1;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;Apartamento;1000000000
4;4;2;264;264;5;Bueno;30;836000;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;Apartamento;1400000000
4;4;2;264;264;5;Bueno;30;836000;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;Apartamento;1400000000
4;4;2;264;264;5;Bueno;30;836000;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;Apartamento;1400000000
4;4;2;264;264;5;Bueno;30;836000;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;Apartamento;1400000000
3;3;3;190;175;6;No definida;30;837000;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;Apartamento;930000000
3;3;1;150;0;6;No definida;30;840000;1;1;0;1;0;0;0;0;1;1;1;1;0;1;0;1;0;1;Apartamento;980000000
3;2;2;141;141;6;Excelente;30;840000;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;Apartamento;890000000
2;3;2;176;176;6;Bueno;30;840000;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;Apartamento;1300000000
2;3;4;193;178;6;No definida;30;841000;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;1280000000
2;3;4;193;178;6;No definida;30;841000;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;1280000000
2;4;2;125;125;6;Bueno;30;843000;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;Apartamento;850000000
2;4;2;132;132;6;No definida;30;843000;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Apartamento;850000000
3;4;2;180;0;6;Bueno;30;850000;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;710000000
3;4;2;180;0;6;Bueno;30;850000;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;710000000
3;3;2;178;173;6;No definida;30;850000;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;820000000
3;3;3;145;145;6;No definida;30;850000;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;750000000
3;3;2;176;176;6;Bueno;30;850000;0;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;Apartamento;1100000000
3;2;2;111;111;5;Bueno;30;850000;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;Apartamento;650000000
1;2;2;194;114;6;No definida;30;850000;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;1040000000
3;3;2;152;152;6;Bueno;30;852000;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;850000000
4;5;2;227;227;5;Bueno;30;860000;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Casa;1800000000
3;4;2;202;202;6;Excelente;30;860000;1;1;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;1;Apartamento;850000000
3;4;2;202;202;6;Excelente;30;860000;1;1;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;1;Apartamento;850000000
3;3;2;120;120;6;Bueno;30;860000;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;Apartamento;930000000
3;2;1;104;104;6;Bueno;30;863939;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;515000000
2;2;2;128;128;6;Bueno;30;868750;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;750000000
3;3;1;150;150;6;Bueno;30;872000;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;980000000
3;3;1;150;150;6;Bueno;30;872000;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;980000000
4;4;2;148;0;5;Bueno;30;880000;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;1;0;0;Apartamento;745000000
3;4;2;175;175;6;Excelente;30;889000;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;Apartamento;910000000
4;3;2;300;300;6;Bueno;30;890000;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;Apartamento;1500000000
2;3;2;210;210;6;Excelente;30;890000;1;0;0;1;0;0;0;1;1;1;1;1;0;1;0;1;0;1;Apartamento;1550000000
2;3;2;210;210;6;Excelente;30;890000;1;0;0;1;0;0;0;1;1;1;1;1;0;1;0;1;0;1;Apartamento;1550000000
2;3;2;210;210;6;Excelente;30;890000;1;0;0;1;0;0;0;1;1;1;1;1;0;1;0;1;0;1;Apartamento;1550000000
3;3;2;161;161;6;Bueno;30;891000;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;Apartamento;1060000000
3;3;2;161;161;6;Bueno;30;891000;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;Apartamento;1060000000
3;4;2;116;116;6;No definida;30;893000;1;1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;Apartamento;685000000
3;3;2;147;147;6;Bueno;30;895000;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;Apartamento;1100000000
2;3;1;131;120;6;No definida;30;898000;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;Apartamento;850000000
4;4;2;172;192;5;Bueno;30;900000;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;850000000
4;4;2;172;192;5;Bueno;30;900000;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;850000000
4;4;2;176;0;5;No definida;30;900000;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;998000000
3;4;2;138;138;5;Bueno;30;900000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Apartamento;800000000
3;3;3;100;100;6;No definida;30;900000;1;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;650000000
2;3;2;136;136;6;Bueno;30;900000;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;Apartamento;520000000
2;3;2;136;136;6;Bueno;30;900000;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;Apartamento;520000000
2;2;2;104;104;6;Bueno;30;900000;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;Apartamento;720000000
2;2;2;104;104;6;Bueno;30;900000;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;Apartamento;720000000
3;3;2;132;132;5;Bueno;30;905000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;680000000
